"","data_ID","reefid","scenario","time_frame","mean_historical_ph_30y_ensemble","percentile_90_historical_ph_30y_ensemble","percentile_10_historical_ph_30y_ensemble","mean_ph_20y_ensemble","percentile_90_mean_ensemble","percentile_10_mean_ensemble","mean_ph_20y_anomaly_ensemble","percentile_90_anomaly_ensemble","percentile_10_anomaly_ensemble"
"289",25,"434","ssp126","2021_2040",8.07061573640265,8.08537145190769,8.05620317194197,8.00908075968425,8.02418978611628,7.99672897855441,-0.0615349767184015,-0.0600645310348931,-0.0619737075434799
"290",25,"434","ssp126","2041_2060",8.07061573640265,8.08537145190769,8.05620317194197,7.98496633009477,8.00074058175087,7.97229796648026,-0.0856494063078753,-0.0839052054617131,-0.0877750244405533
"291",25,"434","ssp126","2081_2100",8.07061573640265,8.08537145190769,8.05620317194197,7.99124963789275,8.00674516558647,7.97809589505196,-0.0793660985098942,-0.0780291385120808,-0.0825515733824833
"292",25,"434","ssp245","2021_2040",8.07061573640265,8.08537145190769,8.05620317194197,8.00486221024484,8.02093965411186,7.99224680662155,-0.0657535261578028,-0.0641627675957146,-0.068339352475272
"293",25,"434","ssp245","2041_2060",8.07061573640265,8.08537145190769,8.05620317194197,7.96026565432549,7.97600618402163,7.94552877942721,-0.110350082077161,-0.108591249916287,-0.111788758304384
"294",25,"434","ssp245","2081_2100",8.07061573640265,8.08537145190769,8.05620317194197,7.90210295175061,7.91799394289653,7.88688153425852,-0.168512784652035,-0.16592520740297,-0.172377775775061
"295",25,"434","ssp370","2021_2040",8.07061573640265,8.08537145190769,8.05620317194197,7.99974898587574,8.0154693086942,7.98685999711355,-0.0708667505269098,-0.0696063703960839,-0.0728348659144498
"296",25,"434","ssp370","2041_2060",8.07061573640265,8.08537145190769,8.05620317194197,7.93826313145233,7.95491035580635,7.92400774161021,-0.132352604950317,-0.130461096101338,-0.134502308236227
"297",25,"434","ssp370","2081_2100",8.07061573640265,8.08537145190769,8.05620317194197,7.80399833989866,7.82052687605222,7.78819127480189,-0.266617396503988,-0.263379336065716,-0.274913661347495
"298",25,"434","ssp585","2021_2040",8.07061573640265,8.08537145190769,8.05620317194197,7.99880546927452,8.0138022740682,7.98654577533404,-0.0718102671281255,-0.070038418637381,-0.0724501477347479
"299",25,"434","ssp585","2041_2060",8.07061573640265,8.08537145190769,8.05620317194197,7.92418914292798,7.94033957719803,7.90967135826747,-0.146426593474667,-0.1438340610928,-0.15069746043947
"300",25,"434","ssp585","2081_2100",8.07061573640265,8.08537145190769,8.05620317194197,7.71928783673229,7.73673399090767,7.70300466020902,-0.35132789967036,-0.345428099897172,-0.363225496477551
"301",26,"438","ssp126","2021_2040",8.07769518596957,8.09161570337084,8.07029390599993,8.01485466541666,8.0287052333355,8.00594877004623,-0.0628405205529146,-0.0610544833872062,-0.0646895209948219
"302",26,"438","ssp126","2041_2060",8.07769518596957,8.09161570337084,8.07029390599993,7.99085168603695,8.00493814349175,7.98137187361717,-0.0868434999326262,-0.0853291398949088,-0.0881580491860703
"303",26,"438","ssp126","2081_2100",8.07769518596957,8.09161570337084,8.07029390599993,7.99839708154852,8.0120848596096,7.98891267577807,-0.0792981044210569,-0.0775013062689043,-0.0811605307790959
"304",26,"438","ssp245","2021_2040",8.07769518596957,8.09161570337084,8.07029390599993,8.01033515334129,8.02513286471367,8.00003809332848,-0.067360032628281,-0.0651846680376256,-0.0694918294747673
"305",26,"438","ssp245","2041_2060",8.07769518596957,8.09161570337084,8.07029390599993,7.96512711553863,7.97963430682818,7.95441492994626,-0.112568070430948,-0.109513653649224,-0.115114992856979
"306",26,"438","ssp245","2081_2100",8.07769518596957,8.09161570337084,8.07029390599993,7.90745550087004,7.92219026486079,7.89657988150914,-0.170239685099534,-0.167819845676421,-0.174615819586649
"307",26,"438","ssp370","2021_2040",8.07769518596957,8.09161570337084,8.07029390599993,8.00512152314186,8.01959171295166,7.995565589269,-0.0725736628277133,-0.0714528984493681,-0.0749992867310842
"308",26,"438","ssp370","2041_2060",8.07769518596957,8.09161570337084,8.07029390599993,7.94272358941309,7.95808244546255,7.93134911457698,-0.134971596556481,-0.131892899672192,-0.138180808226267
"309",26,"438","ssp370","2081_2100",8.07769518596957,8.09161570337084,8.07029390599993,7.80834114172242,7.82403796116511,7.79578802784284,-0.269354044247155,-0.262424873643451,-0.276547163724899
"310",26,"438","ssp585","2021_2040",8.07769518596957,8.09161570337084,8.07029390599993,8.00421371911511,8.01794594923655,7.99497490127881,-0.0734814668544617,-0.0715995616383021,-0.0751219265990786
"311",26,"438","ssp585","2041_2060",8.07769518596957,8.09161570337084,8.07029390599993,7.92826619870735,7.94346856872241,7.9174797018369,-0.149428987262225,-0.146174571911495,-0.152777681085799
"312",26,"438","ssp585","2081_2100",8.07769518596957,8.09161570337084,8.07029390599993,7.72304541360248,7.73953841129939,7.70789032578468,-0.354649772367092,-0.345445793204838,-0.362747965256373
"313",27,"439","ssp126","2021_2040",8.07993898319476,8.09318736129337,8.07317467265659,8.01686416394783,8.02989063064257,8.01082241137822,-0.0630748192469279,-0.0615407043033169,-0.0652882781293656
"314",27,"439","ssp126","2041_2060",8.07993898319476,8.09318736129337,8.07317467265659,7.99297005534172,8.00595768491427,7.98676512440046,-0.0869689278530349,-0.0858641955587593,-0.0883507457044379
"315",27,"439","ssp126","2081_2100",8.07993898319476,8.09318736129337,8.07317467265659,8.00065152247747,8.01291368603706,7.99444436828295,-0.0792874607172878,-0.0763723446263196,-0.0811862117714348
"316",27,"439","ssp245","2021_2040",8.07993898319476,8.09318736129337,8.07317467265659,8.01228404568903,8.02616950074832,8.00595800280571,-0.067654937505722,-0.0652615639898517,-0.0700334416495423
"317",27,"439","ssp245","2041_2060",8.07993898319476,8.09318736129337,8.07317467265659,7.96708583470547,7.98045322497686,7.96053518652916,-0.112853148489287,-0.1094285302692,-0.115493798918194
"318",27,"439","ssp245","2081_2100",8.07993898319476,8.09318736129337,8.07317467265659,7.9096199722001,7.92292310794195,7.90188558300336,-0.170319010994651,-0.167428263690737,-0.173470380571152
"319",27,"439","ssp370","2021_2040",8.07993898319476,8.09318736129337,8.07317467265659,8.00713894042102,8.02064102888107,8.00080303549766,-0.0728000427737378,-0.0714487764570446,-0.0749569601482802
"320",27,"439","ssp370","2041_2060",8.07993898319476,8.09318736129337,8.07317467265659,7.94467344916228,7.95891564687093,7.93691572149595,-0.135265534032475,-0.131871149275038,-0.138799336221482
"321",27,"439","ssp370","2081_2100",8.07993898319476,8.09318736129337,8.07317467265659,7.81040096012029,7.8249084452788,7.8003677268823,-0.269538023074468,-0.262160247564315,-0.274264274703131
"322",27,"439","ssp585","2021_2040",8.07993898319476,8.09318736129337,8.07317467265659,8.00626451336976,8.01907297770182,7.99857710003853,-0.0736744698249934,-0.0717595252725811,-0.0758107125759127
"323",27,"439","ssp585","2041_2060",8.07993898319476,8.09318736129337,8.07317467265659,7.93017823840633,7.94416252175967,7.92224835952123,-0.14976074478843,-0.146477188004388,-0.152379271056916
"324",27,"439","ssp585","2081_2100",8.07993898319476,8.09318736129337,8.07317467265659,7.72517555283778,7.74001416166623,7.71281002759933,-0.354763430356979,-0.345262730121612,-0.364153118266
"325",28,"498","ssp126","2021_2040",8.071763617583,8.08474333816105,8.06033622423808,8.0088254014651,8.02141831119855,7.99678415258725,-0.0629382161178974,-0.061666817135281,-0.0636088735527469
"326",28,"498","ssp126","2041_2060",8.071763617583,8.08474333816105,8.06033622423808,7.98358468268857,7.99684680898984,7.97150911887487,-0.0881789348944272,-0.0868887623151151,-0.0900080541769661
"327",28,"498","ssp126","2081_2100",8.071763617583,8.08474333816105,8.06033622423808,7.9870408124996,7.99856333931287,7.97525130311648,-0.0847228050834003,-0.0818240953816307,-0.0864645858605702
"328",28,"498","ssp245","2021_2040",8.071763617583,8.08474333816105,8.06033622423808,8.00510908943234,8.0183465997378,7.99229407310486,-0.066654528150655,-0.0656787898805415,-0.0681252194775475
"329",28,"498","ssp245","2041_2060",8.071763617583,8.08474333816105,8.06033622423808,7.95876447233287,7.97203641732534,7.94482479691505,-0.112999145250128,-0.11212069524659,-0.115568229224947
"330",28,"498","ssp245","2081_2100",8.071763617583,8.08474333816105,8.06033622423808,7.89661152037707,7.90858342051506,7.88215093612671,-0.175152097205923,-0.171567369831933,-0.178242090013293
"331",28,"498","ssp370","2021_2040",8.071763617583,8.08474333816105,8.06033622423808,8.00027061195085,8.01388115882873,7.98708574175835,-0.0714930056321501,-0.0698421796162929,-0.0733072843816549
"332",28,"498","ssp370","2041_2060",8.071763617583,8.08474333816105,8.06033622423808,7.93637666810643,7.94926108121872,7.9215881049633,-0.13538694947657,-0.133513462543488,-0.138804921176699
"333",28,"498","ssp370","2081_2100",8.071763617583,8.08474333816105,8.06033622423808,7.79780758510936,7.81169475317001,7.78216218749682,-0.273956032473632,-0.271092122793197,-0.280126504765617
"334",28,"498","ssp585","2021_2040",8.071763617583,8.08474333816105,8.06033622423808,7.99995063796188,8.01183149218559,7.98657870292664,-0.0718129796211169,-0.0708278503682891,-0.0738143232133659
"335",28,"498","ssp585","2041_2060",8.071763617583,8.08474333816105,8.06033622423808,7.92338416269331,7.93639392852783,7.90794190367063,-0.148379454889683,-0.145715569125281,-0.15269097354677
"336",28,"498","ssp585","2081_2100",8.071763617583,8.08474333816105,8.06033622423808,7.71155797044436,7.7254400630792,7.69419341484706,-0.360205647138634,-0.354352913300196,-0.367943988906013
"337",29,"509","ssp126","2021_2040",8.07156460285187,8.08363626533084,8.06289375358158,8.00791563626492,8.01968528628349,7.99925869901975,-0.0636489665869507,-0.0626802119943832,-0.0648907562096905
"338",29,"509","ssp126","2041_2060",8.07156460285187,8.08363626533084,8.06289375358158,7.98242453119972,7.99511650403341,7.97380617062251,-0.089140071652152,-0.0879995597733387,-0.0905450701713555
"339",29,"509","ssp126","2081_2100",8.07156460285187,8.08363626533084,8.06289375358158,7.98625938169884,7.99736004471779,7.97864598433177,-0.0853052211530278,-0.0833674682511223,-0.0869683967696293
"340",29,"509","ssp245","2021_2040",8.07156460285187,8.08363626533084,8.06289375358158,8.00420267094265,8.01665711601575,7.99466877381007,-0.067361931909214,-0.0661559257242406,-0.0692561606566109
"341",29,"509","ssp245","2041_2060",8.07156460285187,8.08363626533084,8.06289375358158,7.95727687315507,7.97008306582769,7.94650456309319,-0.114287729696794,-0.113122944699393,-0.115940956274668
"342",29,"509","ssp245","2081_2100",8.07156460285187,8.08363626533084,8.06289375358158,7.89535976847013,7.9061614771684,7.88431080381075,-0.176204834381739,-0.173031906949149,-0.178991631666819
"343",29,"509","ssp370","2021_2040",8.07156460285187,8.08363626533084,8.06289375358158,7.99925842935389,8.01195129354795,7.98964487910271,-0.0723061734979797,-0.0708173155784593,-0.0745759546756739
"344",29,"509","ssp370","2041_2060",8.07156460285187,8.08363626533084,8.06289375358158,7.93512818578518,7.94763785004616,7.9229939977328,-0.136436417066689,-0.134186763895882,-0.140010839700698
"345",29,"509","ssp370","2081_2100",8.07156460285187,8.08363626533084,8.06289375358158,7.79547790830786,7.80797889431318,7.78316182891528,-0.276086694544012,-0.271461996104982,-0.280271043380101
"346",29,"509","ssp585","2021_2040",8.07156460285187,8.08363626533084,8.06289375358158,7.99844716100982,8.00956835150719,7.98848134676615,-0.0731174418420499,-0.0717531243960057,-0.0749357720216111
"347",29,"509","ssp585","2041_2060",8.07156460285187,8.08363626533084,8.06289375358158,7.92107168959849,7.93350857893626,7.90935348073641,-0.150492913253379,-0.147719792524972,-0.155215913057328
"348",29,"509","ssp585","2081_2100",8.07156460285187,8.08363626533084,8.06289375358158,7.70858629616824,7.72221350868543,7.69503183960915,-0.362978306683627,-0.356326087978151,-0.369001287221908
"349",30,"512","ssp126","2021_2040",8.07220210475151,8.08393799993727,8.06295444170634,8.00865969712084,8.02019406358401,7.99973427851995,-0.0635424076306697,-0.062930293877919,-0.0645591033829582
"350",30,"512","ssp126","2041_2060",8.07220210475151,8.08393799993727,8.06295444170634,7.98333118539868,7.995506554842,7.97425418496132,-0.08887091935283,-0.0874950269858035,-0.0900391969415875
"351",30,"512","ssp126","2081_2100",8.07220210475151,8.08393799993727,8.06295444170634,7.98711446902969,7.99836993018786,7.97830452521642,-0.0850876357218231,-0.0830421792136304,-0.0869400368796454
"352",30,"512","ssp245","2021_2040",8.07220210475151,8.08393799993727,8.06295444170634,8.00500213738644,8.0171463350455,7.99522857666016,-0.0671999673650721,-0.0659742130173573,-0.0690648052427507
"353",30,"512","ssp245","2041_2060",8.07220210475151,8.08393799993727,8.06295444170634,7.95814306338628,7.970573168993,7.94722808202108,-0.114059041365228,-0.112708050674861,-0.11646849181917
"354",30,"512","ssp245","2081_2100",8.07220210475151,8.08393799993727,8.06295444170634,7.89603615439299,7.90720705986023,7.88471671938896,-0.176165950358516,-0.172596155272589,-0.179576662513945
"355",30,"512","ssp370","2021_2040",8.07220210475151,8.08393799993727,8.06295444170634,8.00006825869734,8.01237254341443,7.99010060826937,-0.0721338460541734,-0.0704729325241527,-0.0741927736335333
"356",30,"512","ssp370","2041_2060",8.07220210475151,8.08393799993727,8.06295444170634,7.93597487879522,7.94817049503326,7.9235997458299,-0.136227225956291,-0.134191168679132,-0.140227884716458
"357",30,"512","ssp370","2081_2100",8.07220210475151,8.08393799993727,8.06295444170634,7.79629627104962,7.80875377058983,7.78349568049113,-0.275905833701895,-0.271257042222553,-0.280999873744117
"358",30,"512","ssp585","2021_2040",8.07220210475151,8.08393799993727,8.06295444170634,7.99924421960657,8.00985842744509,7.98919028639793,-0.0729578851449368,-0.0713240053918636,-0.0751030955049732
"359",30,"512","ssp585","2041_2060",8.07220210475151,8.08393799993727,8.06295444170634,7.92203832955071,7.93396160205205,7.91029002467791,-0.150163775200795,-0.147162257300484,-0.154723617765638
"360",30,"512","ssp585","2081_2100",8.07220210475151,8.08393799993727,8.06295444170634,7.70928088553024,7.72380993763606,7.69528881311417,-0.362921219221269,-0.35599327749676,-0.370182657904095
"361",31,"624","ssp126","2021_2040",8.06175166175823,8.07243875662486,8.04908683035109,7.99995278770273,8.01111281514168,7.98561055262883,-0.0617988740554965,-0.0601919816599956,-0.0632239666250012
"362",31,"624","ssp126","2041_2060",8.06175166175823,8.07243875662486,8.04908683035109,7.97540682283315,7.98724054296811,7.96024525562922,-0.0863448389250825,-0.0839066942532867,-0.0887596733040272
"363",31,"624","ssp126","2081_2100",8.06175166175823,8.07243875662486,8.04908683035109,7.97831518090133,7.99005665183067,7.96426512400309,-0.0834364808569052,-0.0818031344148844,-0.0858543170822994
"364",31,"624","ssp245","2021_2040",8.06175166175823,8.07243875662486,8.04908683035109,7.99679318431652,8.00828857620557,7.98170453906059,-0.0649584774417108,-0.0624318142732001,-0.067382291290496
"365",31,"624","ssp245","2041_2060",8.06175166175823,8.07243875662486,8.04908683035109,7.95094483386386,7.96246986985207,7.93530165751775,-0.110806827894365,-0.108076678382026,-0.113977391852274
"366",31,"624","ssp245","2081_2100",8.06175166175823,8.07243875662486,8.04908683035109,7.89022567814047,7.90221350193024,7.87650419076284,-0.171525983617763,-0.168274168173473,-0.175000297360951
"367",31,"624","ssp370","2021_2040",8.06175166175823,8.07243875662486,8.04908683035109,7.99202064853726,8.00282789667447,7.97751151323318,-0.0697310132209703,-0.0669497748215999,-0.0718948556317232
"368",31,"624","ssp370","2041_2060",8.06175166175823,8.07243875662486,8.04908683035109,7.92993000529029,7.94201379815737,7.91476224462191,-0.131821656467939,-0.128684534629187,-0.135865326060189
"369",31,"624","ssp370","2081_2100",8.06175166175823,8.07243875662486,8.04908683035109,7.7939101916371,7.80602898001671,7.77964377999306,-0.267841470121133,-0.262857790788016,-0.273588948117362
"370",31,"624","ssp585","2021_2040",8.06175166175823,8.07243875662486,8.04908683035109,7.9912837741953,8.00266742904981,7.97671717604001,-0.0704678875629351,-0.0673231581846885,-0.0723696543110748
"371",31,"624","ssp585","2041_2060",8.06175166175823,8.07243875662486,8.04908683035109,7.91665765877926,7.92825231552124,7.90170037547747,-0.14509400297897,-0.1430428273148,-0.149732205602858
"372",31,"624","ssp585","2081_2100",8.06175166175823,8.07243875662486,8.04908683035109,7.70933369632923,7.72386865615845,7.69334756930669,-0.352417965428998,-0.346889019012452,-0.359679761197832
"373",32,"625","ssp126","2021_2040",8.06165761309441,8.07243875662486,8.04908683035109,7.99986426216183,8.01111281514168,7.98561055262883,-0.0617933509325742,-0.0601919816599956,-0.0632239666250012
"374",32,"625","ssp126","2041_2060",8.06165761309441,8.07243875662486,8.04908683035109,7.97532837156094,7.98724054296811,7.96014893452326,-0.0863292415334723,-0.0839066942532867,-0.0887596733040272
"375",32,"625","ssp126","2081_2100",8.06165761309441,8.07243875662486,8.04908683035109,7.97822649966587,7.99005665183067,7.96328963041306,-0.0834311134285398,-0.0818031344148844,-0.0858543170822994
"376",32,"625","ssp245","2021_2040",8.06165761309441,8.07243875662486,8.04908683035109,7.99670059699001,8.00828857620557,7.98170453906059,-0.0649570161043998,-0.0624318142732001,-0.067382291290496
"377",32,"625","ssp245","2041_2060",8.06165761309441,8.07243875662486,8.04908683035109,7.95085304216905,7.96246986985207,7.93510943849881,-0.110804570925356,-0.108076678382026,-0.113977391852274
"378",32,"625","ssp245","2081_2100",8.06165761309441,8.07243875662486,8.04908683035109,7.89013219186754,7.90221350193024,7.87547584176064,-0.171525421226868,-0.168274168173473,-0.175000297360951
"379",32,"625","ssp370","2021_2040",8.06165761309441,8.07243875662486,8.04908683035109,7.99192678621321,8.00282789667447,7.97719197471937,-0.069730826881197,-0.0669497748215999,-0.0718948556317232
"380",32,"625","ssp370","2041_2060",8.06165761309441,8.07243875662486,8.04908683035109,7.92985575144941,7.94201379815737,7.91394545237223,-0.131801861644995,-0.128684534629187,-0.135865326060189
"381",32,"625","ssp370","2081_2100",8.06165761309441,8.07243875662486,8.04908683035109,7.79382030638781,7.80602898001671,7.77865504225095,-0.267837306706593,-0.262857790788016,-0.273588948117362
"382",32,"625","ssp585","2021_2040",8.06165761309441,8.07243875662486,8.04908683035109,7.99119746540532,8.00266742904981,7.97671717604001,-0.0704601476890875,-0.0673231581846885,-0.0723696543110748
"383",32,"625","ssp585","2041_2060",8.06165761309441,8.07243875662486,8.04908683035109,7.91656320943977,7.92825231552124,7.90066143274307,-0.145094403654638,-0.1430428273148,-0.149732205602858
"384",32,"625","ssp585","2081_2100",8.06165761309441,8.07243875662486,8.04908683035109,7.70923915667967,7.72386865615845,7.69230763316154,-0.352418456414733,-0.346889019012452,-0.359679761197832
"385",33,"656","ssp126","2021_2040",8.06700555724327,8.07683557404412,8.05791872872247,8.0050430337588,8.01538145939509,7.99573895931244,-0.0619625234844707,-0.0600478960408122,-0.0640016436576829
"386",33,"656","ssp126","2041_2060",8.06700555724327,8.07683557404412,8.05791872872247,7.97965862516201,7.99001668095589,7.97135306199392,-0.0873469320812607,-0.0850553088717989,-0.0895184033446847
"387",33,"656","ssp126","2081_2100",8.06700555724327,8.07683557404412,8.05791872872247,7.98204233104532,7.99229618906975,7.9740182975928,-0.0849632261979457,-0.0823091275162158,-0.0875302937295697
"388",33,"656","ssp245","2021_2040",8.06700555724327,8.07683557404412,8.05791872872247,8.00164075855053,8.01150704224904,7.99265398979187,-0.0653647986927417,-0.063556463850869,-0.0675765852133416
"389",33,"656","ssp245","2041_2060",8.06700555724327,8.07683557404412,8.05791872872247,7.9559767656254,7.96622656583786,7.94774946769079,-0.111028791617865,-0.109352721108332,-0.113371802700891
"390",33,"656","ssp245","2081_2100",8.06700555724327,8.07683557404412,8.05791872872247,7.89426420403249,7.90414308706919,7.88598452011744,-0.172741353210776,-0.169948012299007,-0.175404299630058
"391",33,"656","ssp370","2021_2040",8.06700555724327,8.07683557404412,8.05791872872247,7.99682912682042,8.00740810036659,7.98900481859843,-0.07017643042285,-0.0688914643393623,-0.0727304094367565
"392",33,"656","ssp370","2041_2060",8.06700555724327,8.07683557404412,8.05791872872247,7.93481575900858,7.94549365441004,7.92617072264353,-0.132189798234689,-0.13082547850079,-0.134446374575296
"393",33,"656","ssp370","2081_2100",8.06700555724327,8.07683557404412,8.05791872872247,7.79650046373859,7.80838490525881,7.78567721446355,-0.270505093504684,-0.267107378774219,-0.273576401339636
"394",33,"656","ssp585","2021_2040",8.06700555724327,8.07683557404412,8.05791872872247,7.99628973296194,8.00718901952108,7.98777750730514,-0.0707158242813263,-0.0687781837251453,-0.0730522116025281
"395",33,"656","ssp585","2041_2060",8.06700555724327,8.07683557404412,8.05791872872247,7.92150653420073,7.9317419230938,7.91310592889786,-0.145499023042544,-0.143323998981053,-0.14857809609837
"396",33,"656","ssp585","2081_2100",8.06700555724327,8.07683557404412,8.05791872872247,7.7109301830783,7.72498369018237,7.69864939451218,-0.356075374164966,-0.351499090592067,-0.359350972043143
"397",34,"658","ssp126","2021_2040",8.06494385979392,8.07590809398227,8.05394341945648,8.0031047902324,8.01315335830053,7.99142106970151,-0.0618390695615249,-0.0598309993743893,-0.0636200997564522
"398",34,"658","ssp126","2041_2060",8.06494385979392,8.07590809398227,8.05394341945648,7.97773668079665,7.9883714735508,7.96871020992597,-0.0872071789972712,-0.0846676409244544,-0.0895184033446847
"399",34,"658","ssp126","2081_2100",8.06494385979392,8.07590809398227,8.05394341945648,7.98015277150906,7.99207272728284,7.97013802727064,-0.0847910882848684,-0.0830462965700365,-0.08788044916259
"400",34,"658","ssp245","2021_2040",8.06494385979392,8.07590809398227,8.05394341945648,7.99968525496396,8.01076038281123,7.98906277418137,-0.0652586048299621,-0.0636262714862834,-0.0671840561760799
"401",34,"658","ssp245","2041_2060",8.06494385979392,8.07590809398227,8.05394341945648,7.95408582380324,7.96416543324788,7.94365039865176,-0.110858035990686,-0.10897121032079,-0.113371802700891
"402",34,"658","ssp245","2081_2100",8.06494385979392,8.07590809398227,8.05394341945648,7.892595539671,7.90369027058283,7.88252688844999,-0.172348320122921,-0.169914176066717,-0.17523501581616
"403",34,"658","ssp370","2021_2040",8.06494385979392,8.07590809398227,8.05394341945648,7.99487141135967,8.00555116136869,7.98432834347089,-0.0700724484342522,-0.0688522464699215,-0.0727304094367565
"404",34,"658","ssp370","2041_2060",8.06494385979392,8.07590809398227,8.05394341945648,7.93300620570327,7.94298061728477,7.92168717384338,-0.13193765409065,-0.130393759409586,-0.133777627680036
"405",34,"658","ssp370","2081_2100",8.06494385979392,8.07590809398227,8.05394341945648,7.79518338640531,7.80740012526512,7.78416087230047,-0.269760473388614,-0.267247378163868,-0.273241639799543
"406",34,"658","ssp585","2021_2040",8.06494385979392,8.07590809398227,8.05394341945648,7.99438839663159,8.00476290980975,7.98410957852999,-0.0705554631623357,-0.0685159544150018,-0.0726345174842411
"407",34,"658","ssp585","2041_2060",8.06494385979392,8.07590809398227,8.05394341945648,7.91972953081131,7.93045564691226,7.91027144193649,-0.145214328982614,-0.142789564530056,-0.148534109857348
"408",34,"658","ssp585","2081_2100",8.06494385979392,8.07590809398227,8.05394341945648,7.70980613520651,7.72424198786418,7.69733079274495,-0.355137724587412,-0.350933004087872,-0.358599975374011
"409",35,"664","ssp126","2021_2040",8.0680192590964,8.0776877535714,8.060810274548,8.00592980493199,8.01594225168228,7.99749615589778,-0.0620894541644091,-0.0604817125532371,-0.063751291566426
"410",35,"664","ssp126","2041_2060",8.0680192590964,8.0776877535714,8.060810274548,7.98036348910043,7.98907026251157,7.97300826509794,-0.0876557699959689,-0.0855798231230835,-0.0895184033446847
"411",35,"664","ssp126","2081_2100",8.0680192590964,8.0776877535714,8.060810274548,7.98268224380233,7.99210535486539,7.97526186903318,-0.0853370152940656,-0.0821846246719371,-0.0872731679015697
"412",35,"664","ssp245","2021_2040",8.0680192590964,8.0776877535714,8.060810274548,8.00248213049137,8.01146658261617,7.99479969739914,-0.0655371286050241,-0.0635870198408757,-0.0676136924160851
"413",35,"664","ssp245","2041_2060",8.0680192590964,8.0776877535714,8.060810274548,7.95665665955255,7.96642286380132,7.94886186122894,-0.111362599543851,-0.109620502922271,-0.113371802700891
"414",35,"664","ssp245","2081_2100",8.0680192590964,8.0776877535714,8.060810274548,7.89468837109479,7.90364714066188,7.88598452011744,-0.173330888001606,-0.169847114880881,-0.176120897796419
"415",35,"664","ssp370","2021_2040",8.0680192590964,8.0776877535714,8.060810274548,7.99764318971923,8.00718430876732,7.98965452710787,-0.0703760693771672,-0.069039036830266,-0.07267004582617
"416",35,"664","ssp370","2041_2060",8.0680192590964,8.0776877535714,8.060810274548,7.93549458962498,7.94504780769348,7.92692681948344,-0.132524669471413,-0.131226970089807,-0.134921195771959
"417",35,"664","ssp370","2081_2100",8.0680192590964,8.0776877535714,8.060810274548,7.79683487451438,7.80794795552889,7.78543871641159,-0.271184384582019,-0.26834532353613,-0.273103349738651
"418",35,"664","ssp585","2021_2040",8.0680192590964,8.0776877535714,8.060810274548,7.99724125067393,8.00721354285876,7.98912200927734,-0.0707780084224665,-0.0693700412909202,-0.0733872267935016
"419",35,"664","ssp585","2041_2060",8.0680192590964,8.0776877535714,8.060810274548,7.92213394063892,7.93136833906174,7.91385740240415,-0.145885318457478,-0.144191488954756,-0.148399564954969
"420",35,"664","ssp585","2081_2100",8.0680192590964,8.0776877535714,8.060810274548,7.71104179295627,7.72446042497953,7.69934700926145,-0.356977466140131,-0.352604881922404,-0.361463265286551
"421",36,"666","ssp126","2021_2040",8.06494800081157,8.07562183539073,8.05535825358497,8.00308817444426,8.01295377016067,7.99336159825325,-0.0618598263673109,-0.0598738988240548,-0.063759997818206
"422",36,"666","ssp126","2041_2060",8.06494800081157,8.07562183539073,8.05535825358497,7.97766554482055,7.98740518689156,7.96826506058375,-0.0872824559910131,-0.0847543173366132,-0.0895184033446847
"423",36,"666","ssp126","2081_2100",8.06494800081157,8.07562183539073,8.05535825358497,7.98001389051929,7.99112525184949,7.96984027822812,-0.0849341102922808,-0.0831045329570772,-0.0882952941788568
"424",36,"666","ssp245","2021_2040",8.06494800081157,8.07562183539073,8.05535825358497,7.99968995758981,8.01069398323695,7.98984457055728,-0.0652580432217532,-0.0633651077747341,-0.067120227548811
"425",36,"666","ssp245","2041_2060",8.06494800081157,8.07562183539073,8.05535825358497,7.95406470587759,7.96372967163722,7.94492867986361,-0.110883294933974,-0.109149358669916,-0.113371802700891
"426",36,"666","ssp245","2081_2100",8.06494800081157,8.07562183539073,8.05535825358497,7.89247664917599,7.90356581409772,7.88212686181068,-0.172471351635577,-0.169762521982193,-0.175164015425576
"427",36,"666","ssp370","2021_2040",8.06494800081157,8.07562183539073,8.05535825358497,7.99481686245311,8.00541275540988,7.98604599436124,-0.0701311383584533,-0.0688096920649208,-0.0727304094367565
"428",36,"666","ssp370","2041_2060",8.06494800081157,8.07562183539073,8.05535825358497,7.93297227964257,7.94273097117742,7.92328293919563,-0.131975721169,-0.130594915151597,-0.133708192242517
"429",36,"666","ssp370","2081_2100",8.06494800081157,8.07562183539073,8.05535825358497,7.7950620802966,7.80691661834717,7.7836020509402,-0.269885920514964,-0.267356930176417,-0.27305392159356
"430",36,"666","ssp585","2021_2040",8.06494800081157,8.07562183539073,8.05535825358497,7.99439655163071,8.00466590126356,7.98377567330996,-0.0705514491808536,-0.0687305808067329,-0.0726456198427421
"431",36,"666","ssp585","2041_2060",8.06494800081157,8.07562183539073,8.05535825358497,7.91969420169339,7.93012550274531,7.91047677000364,-0.145253799118177,-0.142745105425516,-0.148268551958932
"432",36,"666","ssp585","2081_2100",8.06494800081157,8.07562183539073,8.05535825358497,7.70964654973059,7.72374336123467,7.69789833426475,-0.355301451080977,-0.351136661900414,-0.358337262603973
"433",37,"667","ssp126","2021_2040",8.06474578139758,8.07562183539073,8.05401118331485,8.00288887258732,8.01295377016067,7.99124019145966,-0.0618569088102592,-0.0598738988240548,-0.063759997818206
